To approximate the values of the function 1/(t+1) on the interval [0, 1], dividing it in n = 100 equidistant subintervals,
the results were obtained after executing k = 3 iterations in 9.390 seconds.

The obtained precision is 4.613154E-014

+------+--------------------------------+--------------------------------+----------------------+
|  ti  |            x(m, i)             |             x*(ti)             | | x(m, i) - x*(ti) | |
+------+--------------------------------+--------------------------------+----------------------+
| 0    | 1                              | 1                              | 0.000000E+000        |
| 0.01 | 0.9900990099009913639334871467 | 0.9900990099009900990099009901 | 1.264924E-015        |
| 0.02 | 0.9803921568627476585245799561 | 0.9803921568627450980392156863 | 2.560485E-015        |
| 0.03 | 0.970873786407770874124337017  | 0.9708737864077669902912621359 | 3.883833E-015        |
| 0.04 | 0.9615384615384667704579842989 | 0.9615384615384615384615384615 | 5.231996E-015        |
| 0.05 | 0.9523809523809589828641113518 | 0.9523809523809523809523809524 | 6.601912E-015        |
| 0.06 | 0.9433962264151023300661821014 | 0.9433962264150943396226415094 | 7.990444E-015        |
| 0.07 | 0.9345794392523458430024374316 | 0.9345794392523364485981308411 | 9.394404E-015        |
| 0.08 | 0.9259259259259367364975558569 | 0.9259259259259259259259259259 | 1.081057E-014        |
| 0.09 | 0.9174311926605626944193807551 | 0.9174311926605504587155963303 | 1.223570E-014        |
| 0.1  | 0.9090909090909227574626594565 | 0.9090909090909090909090909091 | 1.366655E-014        |
| 0.11 | 0.9009009009009160007816069265 | 0.9009009009009009009009009009 | 1.509988E-014        |
| 0.12 | 0.8928571428571593896058073898 | 0.8928571428571428571428571429 | 1.653246E-014        |
| 0.13 | 0.8849557522124073416370193101 | 0.8849557522123893805309734513 | 1.796111E-014        |
| 0.14 | 0.8771929824561597335298597714 | 0.8771929824561403508771929825 | 1.938265E-014        |
| 0.15 | 0.8695652173913251418165379403 | 0.8695652173913043478260869565 | 2.079399E-014        |
| 0.16 | 0.8620689655172635713695682919 | 0.8620689655172413793103448276 | 2.219206E-014        |
| 0.17 | 0.8547008547008782747122034847 | 0.8547008547008547008547008547 | 2.357386E-014        |
| 0.18 | 0.8474576271186690042449705121 | 0.8474576271186440677966101695 | 2.493645E-014        |
| 0.19 | 0.8403361344538077895697531736 | 0.8403361344537815126050420168 | 2.627696E-014        |
| 0.2  | 0.8333333333333609259474184377 | 0.8333333333333333333333333333 | 2.759261E-014        |
| 0.21 | 0.8264462809917644178730268731 | 0.8264462809917355371900826446 | 2.888068E-014        |
| 0.22 | 0.8196721311475711221471422628 | 0.819672131147540983606557377  | 3.013854E-014        |
